;Message;URL;cat1;category
61789;Thanks to Tak Fukumoto for joining me to hear from Japanese Prime Minister Fumio Kishida. Born in a California internment camp, he went on to serve in Vietnam and then worked as a NJ business owner. I’m inspired by Tak’s continued commitment to our community and country.;https://www.facebook.com/100057824059812/posts/835271295076998;0;0
72448;;https://www.facebook.com/100075790933506/posts/432323415970686;0;0
11226;#TeamTorres celebrated the 2024 Latina Entrepreneur in Leadership Awards with National Latina Business Women Association-Inland Empire! Your dedication to fostering business resilience and success is truly inspiring! #CA35;https://www.facebook.com/100044146913793/posts/1053430246138529;0;0
57827;The deadline to submit artwork to the Congressional Art Competition is this Friday, April 19th. All high school students (9-12th grade) who reside in or attend school in Georgia's Eighth Congressional District are encouraged to participate. All artwork must be framed and submitted by Friday at one of the following five drop-off locations: -Howard High School: 6400 Forsyth Road, Macon, GA -Congressman Scott’s District Office in Warner Robins: 120 Byrd Way, Suite 100, Warner Robins, GA -Lowndes High School: 1606 Norman Dr., Valdosta, GA -Coffee County High School: 159 Trojan Way, Douglas, GA -Congressman Scott’s District Office in Tifton: 127-B Central Ave N, Tifton, GA Visit below for more information:;https://www.facebook.com/100044139954294/posts/985278326286823;0;0
58349;;https://www.facebook.com/100064149999660/posts/839751511506508;0;0
67314;They actually promised to address this in January..;https://www.facebook.com/61555333272493/posts/122137071200177775;0;0
83623;Unacceptable.;https://www.facebook.com/100044157383419/posts/949190613229509;0;0
6017;Send me to Congress, and I'll take my blue-collar work ethic to Washington to make sure that the hard-working Hoosiers of Northwest Indiana are never left behind.;https://www.facebook.com/100077596865155/posts/473302681932957;0;0
82756;;https://www.facebook.com/100076898701851/posts/430826396157314;0;0
70148;Ever since the extreme Supreme Court’s Dobbs decision ripped away Roe, Democrats warned of the cruel consequences for women and families. When reproductive rights are on the ballot, freedom wins — and that will be true again in November when we #StopTrumpsAbortionBan.;https://www.facebook.com/100044366382261/posts/973336414155229;0;2
39068;;https://www.facebook.com/100091251506681/posts/359900390395008;0;0
80032;I have been getting a lot of interest in my yes vote for the last 5 appropriations bills, much of it rather colorful. These slides and charts do a pretty good job of explaining why I voted for them. There is some real trash in there for sure but the good far outweighs the bad. Some people in my own party and in some organizations you think you could trust are fundraising off of Political Rage Porn and they should be ashamed of themselves. If we lose the majority in The House, the garbage spending will explode back to and become worse, than the Pelosi days, and it will be on their shoulders. Here is the undeniable, absolute garbage in the appropriations bills that I do not support. Some folks wanted me to vote against the bills for these reasons. This is one hell of a lot of money for sure. That is: 0.0001991% of the bills passed. Putting it into perspective with the total amount of the five bills, this would be the equivalent of you earning $1,000,000 a year and shutting your business down because you lost $0.01. I was and am, unwilling to do that. I will not always vote the way all of you want me to vote, but I will always have a very good reason for doing so and never shine you on about it.;https://www.facebook.com/100058077189071/posts/812955217317044;0;0
8407;Six weeks without mail is absolutely unacceptable. USPS has a responsibility to be accessible to the taxpayers they serve. That's clearly not happening right now. I won’t stop until every Minnesotan gets their mail on time. ;https://www.facebook.com/100058237472588/posts/851171293500779;0;0
65585;Another day, another senseless attack. Anyone want to bet if he’s likely a career criminal with a long history of terrorizing our communities? I sure would. What we have now simply isn’t working. It’s time for a fresh start! #NY03;https://www.facebook.com/100058133647036/posts/827940605820387;0;0
93174;https://ivy-antelope-5d3.notion.site/ERIC-DETERS-NEWS-3-15-24-a19b1a11ba6e4d669b7159b33b2012d8:=:https://ivy-antelope-5d3.notion.site/a19b1a11ba6e4d669b7159b33b2012d8;https://www.facebook.com/100076264782232/posts/433060042579485;0;0
89153;2024 Sweet Home;https://www.facebook.com/100076259942376/posts/427829419769053;0;0
94835;Affordable, high speed internet shouldn't be a privilege. <U+0001F4BB><U+0001F392>;https://www.facebook.com/100044204300894/posts/975353290614805;0;0
37105;The Biden administration is openly facilitating an INVASION on American soil. ;https://www.facebook.com/100044404510525/posts/972313954258746;0;0
8817;The Filipino community is one of the largest and fastest growing in southern Nevada, and I was honored to join so many of them at today's Kamayan Feast right here in #NV03!;https://www.facebook.com/100058125096960/posts/846910073923155;0;0
31227;The prosperity Montana enjoys today was built on the shoulders of hard-working energy communities across our state. Having grown up near Colstrip, I have a deep respect for the coal miners, oilfield workers, and families who powered our growth through their labor. As your voice in Congress, I'll fight to invest in their continued success through targeted funding, vocational training, and diversified energy policies that create sustainable jobs. We will honor this legacy.;https://www.facebook.com/61551592890812/posts/122147665370053096;0;0
95663;;https://www.facebook.com/100091251506681/posts/329760873408960;0;0
69756;As the proud son of Mexican immigrants who came to this country seeking better opportunities, I know that immigrants make our economy and our communities stronger. I’m glad to see the Biden Administration take this step to extend work permits for immigrants and asylum seekers whose permits were at risk of expiring soon. This will help give workers and their families more of the certainty they deserve. ;https://www.facebook.com/100047099317885/posts/945161313730504;0;0
77910;#MOMNIBUSNOW One driving force of the U.S. maternal health crisis is a lack of access to maternity care, and to culturally congruent maternity care and support specifically. More than 1,000 American counties are “maternity care deserts,” with no hospitals offering obstetric care and zero obstetric providers, and more than 2.2 million women of childbearing age live in maternity care deserts. Women in maternity care deserts are more likely to have asthma and hypertension than women in counties with full access to maternity care,12 putting them at greater risk for pregnancy complications and pregnancy-related death. One solution to this glaring shortage is to grow and diversify the perinatal health workforce. The Perinatal Workforce Act makes historic investments to increase the number of maternity care providers and non-clinical perinatal health workers who offer culturally congruent care and support during and after pregnancy.;https://www.facebook.com/100044794400197/posts/935750477928090;0;0
31647;Here’s the front page of the Onawa Democrat from the other week! As part of my #36CountyTour, Attorney General Brenna Bird and I met with law enforcement officers in Monona County and shared our deep appreciation for our men and women in blue. I also talked about my bill to support our police K9s!;https://www.facebook.com/100064273982108/posts/844762384342887;0;0
80920;March is National Kidney Month, bringing awareness to the important role kidneys play in our bodies. In South Carolina the rate of fatal renal disease is far above the national average. It is time to pass the Living Organ Donor Tax Credit Act, and similar legislation to protect the people of South Carolina and all Americans to help end renal disease.;https://www.facebook.com/100044511644510/posts/963601535133559;0;0
27022;https://youtu.be/YdsJBbsC5G4:=:https://www.youtube.com/watch?v=YdsJBbsC5G4;https://www.facebook.com/100076264782232/posts/466882815863874;0;0
39195;Honored to attend the street renaming ceremony for Rev. Robert Ross Johnson this past weekend. May his legacy of activism and community service continue to inspire us all.;https://www.facebook.com/100047330375921/posts/938311987756472;0;0
46054;Toured the McKinley Highway reconstruction project in Osceola. Always good to see the workmanship of the folks at Rieth-Riley Construction, a 100% employee owned company! Indiana Constructors, Inc. AGC of Indiana;https://www.facebook.com/100089319363973/posts/404228485897794;0;0
81327;With 1 more day left to file for the 2024 MO elections, I'm happy to see fewer uncontested seats, but I also look forward to a time when Democrats aren't so often their own worst enemy. The best candidates are the ones putting in the time and energy when no one's paying attention.;https://www.facebook.com/100087457894166/posts/390622150529712;0;0
72555;The rise in antisemitic incidents on our colleges campuses is deeply troubling. University administrators must do more to protect Jewish students from targeted harassment.;https://www.facebook.com/100044576192987/posts/960047882157743;0;0
61816;ICYMI: The latest jobs report shows just how strong our labor market is. Unemployment has been below 4 percent for 26 months in a row, the longest time in over 50 years. Under President Biden, our economy isn't just growing - it's leading the world.;https://www.facebook.com/100044422871861/posts/974544674036286;0;0
85170;Due to unforeseen inclement weather, the event organizers have prioritized the safety and well-being of all participants and have decided to postpone the Atlantic City Women’s March, originally scheduled for March 23, 2024. This decision, I’m sure, was difficult, but it ensures that we can gather safely and give this event, in honor of Lt. Governor Sheila Oliver and celebration of Women’s History Month, the recognition and participation it truly deserves. They are working to reschedule and will announce a new date as soon as possible. Please stay tuned for updates, and remember that your support for this cause is invaluable.;https://www.facebook.com/100064899225315/posts/806495001523800;0;0
56517;Today, I had the pleasure of inviting Brett Palmer, President of the Small Business Investor Alliance (SBIA), to testify before my Small Business Subcommittee. The SBIA is dedicated to sustaining a robust, healthy, and competitive market for investing in American small businesses utilizing the SBIC program. Last year, SBICs invested over $8 billion in small businesses across America, including $412.3 million in Pennsylvania small businesses. I thank Mr. Palmer for sharing his testimony and expertise with members of our committee today and look forward to taking action on his many suggestions to improve the SBIC program, including my bill HR 5333, the Investing in All of America Act.;https://www.facebook.com/100052809762044/posts/950222560081394;0;0
85209;Ten years ago this morning, the devastating landslide in Oso killed 43 people and forever changed north Snohomish County. While the collective support of the community has helped Oso heal since 2014, the tragedy and those who lost their lives will never be forgotten. #OsoStrong;https://www.facebook.com/100044630520266/posts/954770329353976;0;0
36191;Join us for our canvass/lit drop this weekend!!! Grab a friend and a packet and head out to meet our voters! Did I mention we have snacks!?!? #GetOutTheVote <U+0001F37F><U+0001F968><U+0001F34E><U+0001F36A> Details;https://www.facebook.com/100058060418852/posts/845169904095016;0;0
61481;Biden and his fellow Democrats like Kirsten Gillibrand and Chuck Schumer just spend, spend, spend — and want you to believe the economy is fine, but New Yorkers struggle every day because of BIDENOMICS! It’s time to save New York and our Nation: www.MikeSapraiconeForSenate.com:=:https://mikesapraiconeforsenate.com/;https://www.facebook.com/100090984523588/posts/360484193661062;0;0
42498;;https://www.facebook.com/100057935624186/posts/833658275242019;0;0
87015;My statement on the Biden Administration's harmful EV mandate <U+2B07><U+FE0F>;https://www.facebook.com/100063543558068/posts/920468813414562;0;0
15114;We had a great time at the ribbon cutting for Building Blocks Learning Center's newest location in Wilkes-Barre. Congratulations to you and your entire team on the new location Zubeen!;https://www.facebook.com/100044538935055/posts/1017660303061925;0;0
77823;Flood mitigation is critical for protecting our communities. My office will continue to prioritize resiliency projects.;https://www.facebook.com/100044641928314/posts/965050581659664;0;0
22531;"<U+0001F6A8> Don't miss our ""Red Alert: Countering the Cyberthreat from China"" hearing tomorrow, Wednesday, May 15, at 4 PM! Tune in as we delve into critical discussions on defending against CCP cyberthreats.";https://www.facebook.com/100063876573532/posts/874006338071911;0;0
16762;As an Army veteran, the son and grandson of veterans, and a dedicated advocate for those that serve, I salute the brave men and women of our Armed Forces on this Armed Forces Day. Your unwavering dedication and sacrifices inspire us all. Today and every day, we honor your service and commitment to defending our nation. As your next Congressman, I pledge to fight for the resources our service members and veterans need, by championing legislation that supports health care, increased job opportunities, and mental health initiatives. __ #ArmedForcesDay #Veterans #BedellForCongress #PeopleBeforePolitics #Democrats #VADemocrats #Election2024;https://www.facebook.com/61555499366380/posts/122144436860183312;0;0
80411;<U+0001F3C6> Congratulations to the SUNY Cortland Red Dragons on their first ever national championship! In January, I had the opportunity to speak on the House Floor about the football team’s historic win and today, we got to celebrate. Congrats to an amazing team & group of coaches!;https://www.facebook.com/100088904110315/posts/392688030371331;0;0
2598;I guess you support the justice system until it convicts someone you like. What a shame that Guthrie does not stand for the rule of law. You are a horrible congressman who does nothing to help our district, takes advantage of programs like PPP loans to pad your pocket, And you only care about yourself and looking good for your party nominee who is now a convicted felon. You are a disgrace to this state. What a joke of a politician.;https://www.facebook.com/100065228252755/posts/831190199065248;0;2
15711;May is #MentalHealthMonth. People across #TX07 want to be sure those who need it can get access support. That's why I've worked to improve access to life-saving mental health care through implementation of the Collaborative Care Model and will keep working to ensure care for all.;https://www.facebook.com/100058174325050/posts/842356874380116;0;0
26997;Big news! Andy Kim for New Jersey and I were just endorsed by #SEIU Local 32BJ! “Whether as elected officials or advocates, each of these candidates have proven their commitment to defending and advancing the rights of workers across the state” - 32BJ SEIU;https://www.facebook.com/61556895997370/posts/122143132874229866;0;0
81558;The City of Parma is in good hands with its recently sworn-in police department leadership! Thank you to our officers who work day in & day out to keep all our communities safe!;https://www.facebook.com/100089142613717/posts/395920366722714;0;0
14552;;https://www.facebook.com/100088851021670/posts/427231380248559;0;0
52072;I need your help to reach voters across rural Colorado so we can beat Lauren Boebert and flip Colorado's 4th district blue. Can I count on you to join me in this fight? Go to Ike.Democrat to make a contribution to help us win back the House! #Ike4CO #IkeforCongress #IkeMcCorkle #CO4 #HelpIkeFight #ILikeIke #BootBoebert #LaurenBoebert #Boebert;https://www.facebook.com/100058130766707/posts/836195214994830;0;0
49155;Team Liccardo wants to #Shoutout Sequoia Union High School District Board Member Sathvik Nori. A Stanford University junior, Sathvik made history becoming the youngest person elected to the Sequoia Union school board at age 19, and provides an essential student perspective on the board’s policy and budgetary decisions. We appreciate Sathvik's commitment to public service!;https://www.facebook.com/100044334674177/posts/1039862997501513;0;0
80456;This is absolutely unacceptable.;https://www.facebook.com/100063981793233/posts/849578697184849;0;0
95345;As a teacher for 28 years, I've dedicated my career to supporting students and our schools - and I'm continuing that fight in Albany. The Senate Majority's one house budget is pro-education, replacing cuts with new investments and ensuring districts receive a minimum 3 percent increase. Our proposal expands Universal pre-K, expands free school meals, and increases aid to libraries.;https://www.facebook.com/100063529008173/posts/926518196142472;0;0
69017;Another full house last night in Becker County for their BPOU meeting with over 60 people in attendance! Becker county is doing a great job getting people involved. A straw poll was held and we came out on top with 48% of the vote in a 3 way race, Rep. Fischbach coming in at only 10%!!! Thank you for the warm welcome and the support Becker County!;https://www.facebook.com/61551777175970/posts/122158764578059239;0;0
87615;Every RIer deserves the opportunity to achieve a higher education. That’s why Community College of Rhode Island (CCRI)’s TRIO program is so important – it helps remove barriers to college and provide students with the support they need to complete their degree.;https://www.facebook.com/100089307529167/posts/383093548010893;0;0
75318;Happy Easter Sunday!;https://www.facebook.com/100058162265643/posts/812106897404712;0;0
29446;"The annual Congressional Art Competition is this Saturday! Come out and join me, and our wonderful MI-09 students, as we hand out awards and celebrate their artwork! Make sure to check out the ""People's Choice"" award voting section on my Facebook page, and help choose the winner by liking your favorite piece of art! We will be holding the Art Competition gallery and awards at St. Clair County Community College in Port Huron. The show will run from 1:00pm-3:00pm. I hope to see you there!";https://www.facebook.com/100060537866964/posts/973972627963990;0;0
87352;Garden State students are the smartest in America and I was delighted to welcome four young @closeup_dc scholars to our office to hear their great questions and talk about their bright plans for the future. Brilliant Jersey kids!;https://www.facebook.com/100043923769754/posts/951441049663345;0;0
63072;Today I met with more families of hostages still held by Hamas, six months after Hamas' brutal attack. In a moment so dark, these families have touched our common humanity. I will continue to listen to stories of their loved ones and stand beside them until every hostage is home.;https://www.facebook.com/100058282562327/posts/830328148919930;0;0
80098;;https://www.facebook.com/100076264782232/posts/439439831941506;0;0
29643;Congratulations to Maeve, our 2024 Congressional Art Competition winner for her artwork ‘Falling Through Nature.' This piece reflects the beauty and imagination of the adventures you can have living in small-town Ohio. Great work, Maeve!;https://www.facebook.com/100089102092173/posts/425838833729516;0;0
71224;I am honored to receive the endorsement of my friend Governor David Paterson, a trailblazer and true inspiration. David understands that we need to build unity and find common ground to deliver commonsense solutions. #RealResultsNotRhetoric;https://www.facebook.com/100063862084328/posts/893383589467036;0;0
54566;The growing ties between the CCP and North Korea should be cause for concern to every American. We must invest in strengthening our own regional partnerships to deter aggression by these dictatorships.;https://www.facebook.com/100064154347014/posts/810915427723595;0;0
4521;Take a look. My opponent weaves, dodges, won’t answer questions. Repeatedly. There is no corporate PACs or party bosses holding me back. All my support comes from regular people. And on June 4th, voters will finally have a choice in NJ-08. Watch: ;https://www.facebook.com/100044161400018/posts/987519662730071;0;0
38217;June 11 is right around the corner! Mark your calendar for election day and send us a message or email jr@votetimmons.com for yard signs!;https://www.facebook.com/100057666446928/posts/877633124168894;0;0
81884;Today, on National Medal of Honor Day, we celebrate more than 3,500 American recipients of the highest military decoration awarded by the United States Armed Services. Thank you to all the brave service members who have gone above and beyond the call of duty to fight for our freedoms and protect our nation.;https://www.facebook.com/100063717079288/posts/933339262133301;0;0
61037;So great to see California State University, Fullerton Interim Vice President Kimberly Shiner this week. As the mom of three Titan grads, CSUF has a special place in my heart. Thank you for stopping by! #TusksUp <U+0001F418><U+0001F34A>;https://www.facebook.com/100063738055722/posts/932556038878989;0;0
43675;I had a great time with the Student Senate at Black Hills State University. I shared how I got involved in politics and why I’m passionate about serving South Dakota. We chatted about the future of artificial intelligence and how they can continue to grow their group.;https://www.facebook.com/100050626173368/posts/1004152771282253;0;0
42689;Big thanks to the Democrat and Unaffiliated voters from Kiowa and Crowley counties who joined us for lunch at JJ's Restaurant in Eads! It was fantastic connecting with voters and diving into meaningful conversations about the issues facing their local communities. Together, let's focus on solutions and build a brighter future for all! #Ike4CO #EadsCO #KiowaCounty #CrowleyCounty #Colorado;https://www.facebook.com/100058130766707/posts/840786247869060;0;0
93334;I am always proud to be on #TeamAlsobrooks. There are only 60 days until the May 14th Maryland Primary, and it's critical that you are ready to vote. Ensure your registration is active and up to date at iwillvote.com.;https://www.facebook.com/100044151083840/posts/964681801680180;0;0
11587;We are thrilled that legislation Congressman Kim passed helped create this critical grant program in Burlington. As we work to end food insecurity in NJ, this federal aid will support local groups' everyday service to help families put food on the table.;https://www.facebook.com/100057859578423/posts/856071322998179;0;0
42395;**Last chance to sign the petition - Sunday, April 28th** Join Bethany today at UAW Local 2250 for a final signature collecting push to put abortion on the ballot in November. Abortion Action MO #EndTheBanMO #StandUpFightBack #Mann4Congress;https://www.facebook.com/100079553942910/posts/417970634198065;0;0
19988;Congress voted to give Israel the help it needs, yet the White House refuses to follow through. Today, the House will vote to ensure this administration does not leave Israel behind in its hour of greatest need. #NeverAgain;https://www.facebook.com/100044470177938/posts/998414514984212;0;0
39540;Let’s help our neighbors who are struggling! US Postal Service. On May 11, the National Association of Letter Carriers will conduct its annual Stamp Out Hunger Food Drive. Letter carriers across South Florida and other parts of the country will collect non-perishable food items along their usual routes. Collected items will benefit local food pantries.;https://www.facebook.com/100058177327125/posts/843358490946721;0;0
27747;I frequently hear from Iowans that they’re concerned about politicians in D.C. playing games with their Medicare benefits. I’m 100% committed to protecting these benefits. Just this past week, I passed legislation through the Ways and Means Committee to expand telehealth coverage for Medicare beneficiaries.;https://www.facebook.com/100089259577770/posts/418632937788689;0;0
82070;<U+0001F6A8> Attention Sullivan County! <U+0001F6A8> Team Harshbarger will be hosting mobile office hours at the Appalachian Veteran Fair at Bristol Motor Speedway tomorrow from 10AM - 1 PM. If you require assistance with a federal agency, please come see us or visit my website <U+0001F447> https://harshbarger.house.gov/services/help-federal-agency;https://www.facebook.com/100063708130957/posts/943569461109983;0;0
36798;This week, I played a leading role in a House Oversight and Accountability hearing, where I questioned OMB Deputy Director Jason Miller about systemic unresponsiveness of many federal agencies to the Americans they are duty-bound to serve. Rest assured, as the Chairman of the Oversight Subcommittee on Government Operations, I will persistently urge federal agencies to be diligent and fulfill their constitutional responsibilities.;https://www.facebook.com/100046955871183/posts/976710143904172;0;0
8935;"Due to an unforeseen emergency, the David Robinson II For Congress Kickoff scheduled for Saturday, May 25, 2024 (6pm-10pm) has been postponed. A new date after the June 11th Primary will be announced. We apologize for sharing this information on such short notice; it's unavoidable. In the interim, please don't forget to vote for David Robinson II for U. S. House of Representatives - SC Congressional District 2. Early Voting begins Tuesday, May 28th, and ends June 7, 2024; Election Day is Tuesday, June 11, 2024. Thank you. - David Robinson II for Congress";https://www.facebook.com/61557198472443/posts/122138931674239949;0;0
13361;Up by just over by 7%! Stay tuned! #GetMoreWithMaura;https://www.facebook.com/61555819330517/posts/122149327826193977;0;0
19214;My statement on tonight's vote:;https://www.facebook.com/100044894083793/posts/967676408072153;0;0
34155;;https://www.facebook.com/100088851021670/posts/416049831366714;0;0
4228;It's a great honor to nominate some of our most talented young people for appointments to America's military academies. Tyson, Alexander, Brock, Noah, Ethan, Alex, Parker and Vance: congratulations on your major achievements. Thank you for your dedication. I know you'll make us all proud!;https://www.facebook.com/100044638800139/posts/1017537809744170;0;0
25840;My ACCESS in Mental Health Act will invest in all of our Minority Serving Institutions so we can build out the mental health ecosystem for marginalized communities.;https://www.facebook.com/100063797436240/posts/943249631144943;0;0
89811;;https://www.facebook.com/100057859096806/posts/834405061831456;0;0
61707;Today, Congressman Henry Cuellar and I had the privilege to host Bexar County Judge Peter Sakai and Mrs. Rachel Sakai as our guests for Japanese Prime Minister Kishida's address. As co-chair of the U.S.-Japan Caucus, I've been glad to advocate for Japanese investments in Bexar County alongside our city and county leaders.;https://www.facebook.com/100044718652227/posts/951028249731121;0;0
98190;Equal Pay Day marks how far into the year women must work to earn what men earned in the previous year. It is simple, equal pay for equal work, which is why I am a cosponsor of the Paycheck Fairness Act to close the wage gap once and for all.;https://www.facebook.com/100058268730845/posts/808375094448108;0;0
14691;Day #4 of the Tour around the 3rd Congressional of SC. What an amazing Mark Burns For Congress meet and greet at Theo's Deli & Seafood in Abbeville today. We are touring all 11 counties of the 3rd District of SC and can't wait to see you. If you would like to join #TeamBurns or donate go to markburns.org #MarkBurnsForCongress #TrumpEndorsed #Trump2024 #SC3 #VoteJune11;https://www.facebook.com/100047224386906/posts/961666655417472;0;1
17080;I’ve been saying it for years. Members of Congress should be banned from trading individual stocks. I won’t stop until we get it done. ;https://www.facebook.com/100044486287397/posts/989568889202645;0;0
96252;"Community member Robbin Jones Watson states her support for Congressman Danny K. Davis! ""I'd support him to the ends of the earth.""";https://www.facebook.com/100057698995053/posts/842909150975710;0;0
79356;Matthew 21:12-13. Matthew 19:24. Proverbs 22:16. Ask your local church for a copy of the Bible. The Bible for your phone or computer: https://www.bible.com/ https://www.bible.com/app Free Constitution & Declaration of Independence: https://lp.hillsdale.edu/free-pocket-constitution/ <U+2705> Vote Murday, Republican for U.S. House, on June 11. https://apnews.com/article/trump-god-bless-usa-bible-greenwood-2713fda3efdfa297d0f024efb1ca3003;https://www.facebook.com/61556829846406/posts/122124710846227661;0;0
37437;I need your vote to fight for our American Dream! I am a self-made entrepreneur and political refugee standing up to protect our Democracy, create a truly just society, and improve the health of ALL people. Can I count on your support in the May 21st primary? Early Voting is NOW through May 17th. Will you chip in whatever you can to help fuel our grassroots efforts? - https://secure.actblue.com/donate/dazaforcongress;https://www.facebook.com/100066621462954/posts/779918290905546;0;0
52497;Gosar Statement on Supporting the Motion to Vacate the Speaker Washington, D.C. -- Congressman Paul A. Gosar, D.D.S. (AZ-09), issued the following statement after cosponsoring H.Res. 1103, Declaring the office of Speaker of the House of Representatives to be vacant, also known as the motion to vacate. “Nearly 11 million illegal aliens have crossed our southern border in the past three years. My congressional district in Arizona, ground zero for the invasion, is getting pummeled by the surge of lawbreakers. These illegal aliens have brought violent crime, deadly drugs, human trafficking and are depleting resources and services meant for U.S. citizens. In fact, every state has become a border state. Communities across the country are being ravaged, families are being destroyed and Americans in need are being ignored. Congress cannot continue to turn a blind eye to the consequence of Biden’s disastrous open border policies, nor can it idly wait for Biden to halt this invasion through executive fiat. Congress has the responsibility to solve this crisis. Yet rather than spending the resources to secure our southern border and combating the invasion of 11 million illegals and despite repeated promises there would be no additional money going to Ukraine without first securing our border, the United States House of Representatives, under the direction of the Speaker, is on the verge of sending another $61 billion to further draw America into an endless and purposeless war in Ukraine. I have added my name in support of the motion to vacate the Speaker. Our border cannot be an afterthought. We need a Speaker who puts America first rather than bending to the reckless demands of the warmongers, neo-cons and the military industrial complex making billions from a costly and endless war half a world away,” concluded Congressman Gosar. ###;https://www.facebook.com/100044080644052/posts/987179966094682;0;0
73882;Under Biden, we’ve seen 15 million new jobs in 3 years and unemployment stands at a 50-year low. 800,000 new manufacturing jobs in America and counting. More people have health insurance today than ever before. We’re 100% in a better spot than we were 4 years ago.;https://www.facebook.com/100058013351323/posts/815554610388310;0;0
5402;Thank you James and Richelle for opening up your home in #AZ03 this evening. It was great to meet so many new folks — and big thanks to Chief Deputy Arizona Attorney General Dan Barr for your support and the reminder to all of us that “every vote counts!”;https://www.facebook.com/100064010114280/posts/883291803814482;0;0
74178;While I have no issue with setting a day of visibility for the transgender community, it is in very poor taste to do so on Easter Sunday. This is the most holy day for Christians. The day our Lord and Savior rises from the dead. In fact, it is an afront to Christianity. Religion is under attack. This administration, along with the athiest Sean Casten, is undermining Americans’ faith. They want everyone to look to the government for their needs - not rely on God for strength. It is time to Cast out Casten! Help protect your freedom of religion. Vote Niki Conforti for US Congressional District 6. To learn more visit: https://conforti4congress.com:=:https://conforti4congress.com/ #conforti4congress;https://www.facebook.com/100069103934193/posts/730718159241642;0;0
23533;Today, we had the honor of hosting We Work For Health. Being presented with this year’s Innovation Leadership Award is an honor. ENC communities face the most significant healthcare disparities of any region in the state. Ensuring that every patient, regardless of their income or where they live, has access to the best treatments is a top priority.;https://www.facebook.com/100089080879295/posts/423110077335018;0;0
31209;No matter your stance on the Gaza/Palestine conflict, this language is unbecoming a US Congressman. It’s time for new leadership who speaks with compassion and empathy. While I don’t agree with defacing a WWI merorial, the reps comments were out of line.;https://www.facebook.com/100064111449054/posts/842158067931234;0;0
34825;This week, the Protecting Access for Hunters and Anglers Act of 2023 was brought to the House Floor. I’m a proud cosponsor of this bill which would protect cost effective lead ammunition and fishing tackle for use on federal lands. The Biden Administration is seeking to restrict lead ammunition and fishing tackle. I am supporting our hunters and anglers who contribute over a billion dollars in excise taxes.;https://www.facebook.com/100053629080182/posts/1039018001229160;0;0
68207;Host Committee: Congresswoman Rashida Tlaib, State Rep. Helena Scott, and State Rep. Stephanie Young. (partial list) Sponsors: Pastor John Hearn, and Chef Avela B. (partial list) Join us on Saturday, May 4th from 7:00 p.m. - 9:00 p.m. In support of Tiffany Tilley for Congress as we Paint for Democracy! Tiffany's top three priorities are WEE - Women's Rights, Education and the Economy. The MI-District 10 seat is a battleground seat and will help to flip the US House in DC. Help send Tiffany to Washington to stand up for our rights and democracy! Event includes Wine and Appetizers. Location and instructions emailed with registration. Sponsor $500 Host $100 Friend $50 Seating is limited. Let’s WIN in TEN! Help us flip TEN to WIN this seat and send Tiffany to DC to fight for families! https://secure.actblue.com/donate/paintingfordemocracy;https://www.facebook.com/61550925463462/posts/122169370736030848;0;0
1406;I’m honored to be endorsed by Pleasantville City Council President, Carla Thomas. She knows that together we can build a movement to defeat Jeff Van Drew!;https://www.facebook.com/100093708234052/posts/328572210276384;0;0
26976;Congratulations to the sustainability project students and educators who organized Gonzaga Prep's April 25 Sacred Salmon Town Hall! We already feel the impact of climate change: hotter summers, declining snowpack, longer droughts, and devastating wildfires. To continue to grow food, for salmon to survive in the Pacific Northwest, and for our local families to thrive, we must act.;https://www.facebook.com/61553548982017/posts/122146229894118299;0;0
50086;Honored today to be able to recognize the accomplishments of Northeast Wisconsin's newest Eagle Scout, Kevin Rafferty!;https://www.facebook.com/100057752183314/posts/874889671112764;0;0
45330;The SEC's credibility crisis continues under the disastrous leadership of Gary Gensler. The politicization and weaponization of our nation's federal agencies must stop IMMEDIATELY. ;https://www.facebook.com/100063634963527/posts/940845078046649;0;0
33546;A great Maine Sunday. Thanks to Pastor Mick, Pastor Feltner, and all the other folks at Crosspoint Church Bangor who welcomed me at their services today. I appreciate the kind words and support!;https://www.facebook.com/100078964809731/posts/422643730377784;0;0
56636;Anti-Israel protestors blocked access to vital roads, bridges, and airports across the U.S. yesterday. Far Left extremists can try to shake our support for our closest ally in the Middle East, but it’s not going to work – especially when their end goal is only to disrupt the daily lives of honest, hardworking Americans. ;https://www.facebook.com/100043862242825/posts/993066095498789;0;0
996;Hurricanes are not just a coastal threat — they have the potential to cause significant damage to inland communities as well. With forecasters predicting an abnormally active hurricane season, I want to remind you to make a plan and know where to find resources to keep you and your family safe. View resources to prepare here: https://wittman.house.gov/constituent-services/casework/emergency-resources.htm;https://www.facebook.com/100044426469931/posts/996900895134117;0;0
59669;Biden continues to play dangerous political games with our Strategic Petroleum Reserve instead of ramping up domestic production. At its lowest level since its initial filling in 1983, it’s about half full and can supply America’s needs for only 17 days.;https://www.facebook.com/100044345173464/posts/976357917185705;0;0
62072;Another hero passed away. Great man.;https://www.facebook.com/100094185529718/posts/283044184845097;0;0
50665;I was the 2022 GOP Nominee in FL’s CD-22, having won a primary race that at one point had 12 candidates. I then won 45% of the vote against 6-term incumbent, ultra-liberal Lois Frankel, which was far better than any challenger has ever done. This year, I will finish the job!;https://www.facebook.com/100068127919170/posts/754563393491251;0;0
